,Vmag,Plx,e_Plx,B-V,SpType,Amag,TargetClass
1318,9.555397509,4.821140839,1.489279943,0.7963437576,G5V,18.40617613,1
1319,7.512110582,18.30788867,1.123016382,0.598726726,G2V,19.44099833,1
1320,8.816665851,9.707596175,0.8594019756,1.120421573,K1III,17.53034762,0
1321,9.840489212,5.959413727,1.822840351,0.6116637923,F5V,20.08136139,1
1322,9.356912168,5.413524647,0.8564380628,0.1396914264,A1V,17.66691158,1
1323,8.2112813,3.118325524,0.9892850037,1.07179422,K5V,17.47942584,1
1324,7.87812741,5.412022812,1.029305689,0.8296578762,G8III/IV,16.26264763,1
1325,8.540060672,2.36926704,1.03090844,0.06338791818,B2III,15.02673533,0
1326,8.309355588,7.178272824,1.004911603,1.012027734,K3III,17.49586923,0
1327,8.324751847,2.755024528,1.922719275,0.9227451165,K0III,18.5236628,0
1328,8.832454169,3.299741759,0.856375769,-0.005882457733,B9V,15.58737798,1
1329,8.264380696,4.684617759,1.007924374,0.1130159474,G5IV:w...,16.49701248,1
1330,8.243501444,2.193515821,1.283454811,0.9818877494,G5II,15.44444799,0
1331,8.489598361,4.092679354,1.217950035,1.132983248,K0III,17.63938193,0
1332,10.50993833,1.855181139,1.47524511,0.7500597328,F2II,15.84061869,0
1333,8.891471493,0.3935414654,0.9494524727,1.59198152,K3III,12.72364958,0
1334,8.702870102,1.340459706,1.239764907,1.029468629,K0III,14.22332438,0
1335,4.499742811,10.33337935,0.6798908438,-0.004878183243,A0V,15.84188056,1
1336,6.453724484,4.100369264,0.9765059658,0.733714207,K0III,15.00248621,0
1337,8.679683651,6.757716822,0.989218507,0.3558692527,F4III,17.58712033,0
1338,8.716743957,1.342639887,1.170422743,1.607137553,K3III,13.83287372,0
1339,6.796257204,2.630265952,0.5538006656,-0.07084866886,B9/B9.5V,12.41121274,1
1340,6.09713926,12.40078082,0.7171860437,0.2575210156,A5V,16.57640962,1
1341,8.778885555,3.742268432,1.187678216,0.2020806627,A2/A3III,17.33709543,0
1342,7.742842567,1.597626219,0.9485193606,1.401922584,K5III,14.98136184,0
1343,7.200736922,6.632573103,0.6578070855,0.3995966278,F0III,16.76614406,0
1344,9.15995784,8.092700645,1.596759493,1.039908046,K2III,19.44489365,0
1345,9.399637625,3.018851858,1.014004199,0.06960954804,B8III,15.39144579,0
1346,8.334397465,3.183153358,1.207014939,1.129127895,G8IV,15.73686734,1
1347,9.006431778,9.138734069,1.311592249,0.6990483924,G5V,19.24707061,1
1348,7.229303592,1.167932626,0.638952149,-0.04925140195,B5V,14.6558288,1
1349,8.055074842,1.21078065,0.7951212602,1.404995282,K5III,14.63509488,0
1350,9.585429522,3.675016203,1.419159111,0.2963808725,A5IV,17.93893367,1
1351,4.830706366,36.20035759,0.5458091393,0.3716354284,F0IV,17.48874592,1
1352,9.099825781,1.122272164,0.9389050745,1.461432605,M3III:e,14.82905203,0
1353,8.820173533,1.617399283,1.130792199,0.2866586055,A7V,15.80671007,1
1354,9.376488388,11.00526173,1.192378382,0.5016303977,F3V,18.31023176,1
1355,8.546373934,6.766587995,1.344505081,0.3538494227,F0V,16.97127989,1
1356,6.790805762,22.43695906,0.5187019645,0.6965567425,F7V,18.30049832,1
1357,7.0606676,4.616382418,0.6050588587,-0.0007235205444,B9V,15.38886262,1
1358,6.515542004,5.467744265,0.8446373312,1.537099444,K5III,15.67845643,0
1359,8.492231691,5.463590104,1.232922586,0.6759554718,K1/K2IV,18.16100108,1
1360,7.946010128,-0.4223637874,0.9649558837,1.482548064,K3III,9.883406335,0
1361,8.168311544,6.04592558,1.003091895,0.9996052257,K0III,16.92819122,0
1362,9.281206629,2.473148492,0.8222974713,0.1699454643,A0V,15.47037372,1
1363,9.602255139,4.441953951,1.241776518,0.9247907271,G8III,17.03926475,0
1364,8.273043096,1.761593392,1.256010505,1.435827744,K5III,14.50312187,0
1365,8.012854493,0.4490528526,1.16904177,1.112112624,K0III,11.62436836,0
1366,8.011316944,1.686164498,0.9677433167,0.1351022977,A0V,14.58756005,1
1367,-0.687016541,29.68094994,0.5187612418,1.068911069,K0III,15.94848609,0
1368,9.078751864,3.455299902,1.280378981,0.2845210805,F0V,16.41433828,1
1369,8.80235919,6.40447837,1.181860341,0.5966348116,F5V,18.50897977,1
1370,7.486108297,2.988695586,0.8479991226,1.329388827,K2/K3III:p,14.79960928,0
1371,9.149604659,4.213137875,1.145663329,1.049181571,K0III,15.86880599,0
1372,7.458707012,6.012986654,1.122523628,0.4565919451,F2III,16.80195139,0
1373,9.019314423,4.057161117,1.617643001,1.101000831,K0III,16.63284009,0
1374,9.154185418,2.481304108,1.017255535,0.988191288,G8III,16.33947894,0
1375,9.174192971,1.842522895,1.040820893,0.9760935507,G9III,14.2033579,0
1376,6.375157131,3.237450968,0.9289133312,0.2020566008,A0/A1IV,15.2642878,1
1377,8.426147313,1.329468385,0.9505117196,0.1477879997,B6III,15.34415337,0
1378,6.731295746,5.798045582,0.8651315225,0.102068059,A3V,15.11130626,1
1379,7.520748159,1.385947779,1.356217449,1.103590468,K0III,14.71458939,0
1380,8.396261426,-0.7151907544,2.442453785,-0.06372075592,B1.5III,14.95621296,0
1381,6.170615168,20.85562079,0.6927059928,0.6532445107,F6V+...,18.57858172,1
1382,8.916527714,10.15050434,1.619272321,0.7669823798,G3V,20.73292164,1
1383,3.219253152,18.44718774,0.4218465901,-0.06146474275,A2V,16.75748342,1
1384,7.811063632,2.022741046,1.054527538,1.426907631,K5III,14.80641376,0
1385,3.639042572,26.00025685,0.750774049,1.030606179,K0III-IV,16.96125614,1
1386,4.216758311,18.45029849,0.6225486194,0.4201399271,F1III-IV,16.87075225,1
1387,8.760444707,0.6113755834,1.141150477,0.8500417777,K0III,14.06848969,0
1388,9.130512137,8.027093072,1.268230694,0.6863433098,G3V,18.73077573,1
1389,7.057294606,3.920944286,0.4936651795,0.0233091547,A1V,15.19256206,1
1390,8.97621632,14.88447095,1.481701321,0.6731129616,G3V,19.69757285,1
1391,8.512764697,5.500763876,0.930087044,0.5832644496,F0V,18.06798366,1
1392,8.066246254,-0.2159184545,0.8383623879,0.9635061923,G8III,10.96187183,0
1393,8.68799416,0.672967952,1.472641515,1.102566965,K2III,13.63110139,0
1394,2.167628628,2.260446096,0.6787657231,-0.07972041055,B1II,12.16137696,0
1395,8.030721468,3.159422216,0.9043020181,1.054206789,K1III,14.84283847,0
1396,9.639283752,7.270149154,0.9631807993,1.181753332,K1V:,20.15563564,1
1397,9.332355259,3.61439554,1.606587319,1.250936884,M3III:,19.11700718,0
1398,9.445692728,17.53241584,0.8982900677,0.8277191183,G6V,19.29089849,1
1399,6.137090134,4.186137689,0.7666742941,-0.008180129891,B8V,15.0031568,1
1400,9.078994381,5.588377696,1.584059376,0.5832149704,F3V,17.2541693,1
1401,6.772082537,24.19366934,0.872477852,0.6254003832,F6IV,17.83524361,1
1402,6.159348611,7.773600941,0.802365753,0.342788636,A8V,16.06363035,1
1403,5.702443442,8.548659975,0.9588541062,0.4313299365,F2V,18.15365724,1
1404,5.989079232,21.9351276,0.5733907298,0.4966267153,F5V,17.12247933,1
1405,9.905129871,-1.356298652,1.241034718,0.4429677569,B4/B5III:,15.44424448,0
1406,2.979196522,10.26426874,0.4310648359,-0.03845651011,B9V,15.67600633,1
1407,8.953038061,2.527550285,1.523143906,0.9419948002,G8III,15.8168167,0
1408,7.826714425,2.757429678,1.102833508,0.08418088198,A1Vvar,15.6164381,1
1409,8.439348471,0.4560694332,1.657296004,0.9712062474,G8III,14.28775853,0
1410,9.474112755,13.13988207,1.26197565,0.5864510992,G3V,19.93739688,1
1411,7.73414189,2.61704677,0.9714370164,1.289025728,M0III,15.69888878,0
1412,7.052748924,11.69725631,0.588795413,0.5295873042,F3V,16.55674278,1
1413,5.851394711,0.9576902205,0.6075303996,0.8819971979,F6/F7Ib,7.779905057,0
1414,7.902742764,12.97370025,0.985844831,1.048008565,K1III,15.57479128,0
1415,8.148387432,-0.4629073871,0.9639899783,1.189623253,K2III,10.23794715,0
1416,8.931358059,4.743507332,1.157955624,0.8670589863,G8V,18.47858326,1
1417,7.492015534,9.549041846,0.7076846573,1.073641708,G8III,16.10602609,0
1418,8.861098303,1.204058656,1.574200047,0.03258967297,B3III,15.23843063,0
1419,8.7411475,3.94284302,0.9433129694,0.3490198166,F6II,16.58237558,0
1420,7.250887646,2.768408496,1.02782609,0.9967575,K5III,15.04454911,0
1421,8.930091493,6.278135713,1.331843345,1.397529151,K2III,17.41414324,0
1422,2.619648159,0.6720475193,0.5975971736,0.4728793723,F3Ia,10.78339613,0
1423,7.937241368,0.09226009848,1.008896663,1.443385972,K4III,10.79156713,0
1424,8.052118393,2.457678741,0.8921211179,-0.06013292875,B9IVp...,15.11726557,1
1425,8.065677466,1.806418261,1.046687158,1.0579077,G8III/IV,16.1312742,1
1426,4.188235726,9.13259024,0.620071075,-0.01070403383,A2V,14.60964684,1
1427,6.881813549,7.094397704,0.7534620127,0.7233064597,F3/F5III,16.25354659,0
1428,10.11927614,15.83756352,1.112308176,0.5499396086,F8V,19.91624559,1
1429,7.182177223,6.345982689,1.015262581,1.005878689,K0III,17.79892648,0
1430,9.151447255,-1.142918104,1.24475673,-0.02079712789,A7IV,14.70808257,1
1431,9.157866503,12.5519072,0.8897891348,0.4666954424,F3V,18.42475232,1
1432,4.417252402,3.391604548,0.6384813118,1.198616057,K4/K5III,14.45351946,0
1433,8.353222635,4.718316457,0.944159919,1.019373504,G8III,17.3223484,0
1434,7.816377983,1.756823564,1.373961253,0.7267990505,G5III,15.40019722,0
1435,9.58809493,3.159420695,1.272515844,0.2821754991,G5/G6V:w,16.96963565,1
1436,7.914958687,3.260474366,1.266469413,1.33862342,K1III,16.0584556,0
1437,4.50033646,37.16175627,0.7807796987,0.6037837057,K1IVe...,18.78089801,1
1438,9.044305727,11.27891305,1.385154454,0.5847363148,G3V,19.00536566,1
1439,8.502167966,11.78849317,1.144701417,0.1948319929,B9Vn...,16.5120923,1
1440,2.879007282,7.246503403,0.4169304074,0.02245389209,G0III-IV,17.24492989,1
1441,9.187750254,1.754822781,0.8472365873,1.151757984,F8/G0Ib/II,15.51145507,0
1442,8.284667667,0.8132445075,1.010444522,1.460944505,K2III,14.42252768,0
1443,8.446482247,3.072694783,1.352633388,0.5197375878,F6/F7V,16.24202008,1
1444,8.33652955,2.910389666,0.9520863102,1.052833589,G8III,15.10043812,0
1445,8.024032268,5.179295765,1.061960851,-0.1350947048,A5/7III(m),17.01269742,0
1446,8.846490343,3.269311607,1.38130869,0.4342462456,F2V,16.8034142,1
1447,8.542308921,8.994940325,1.085446718,0.6661533391,F7V,18.71085981,1
1448,8.837155371,-2.005275496,1.146891709,0.6045188029,G6II/IIICNv,14.55568913,0
1449,9.063669153,31.52207031,1.508373372,0.8865284493,K2V,21.75662754,1
1450,8.584903509,1.4633001,0.9993504215,1.410356974,K5/M0III,15.03029838,0
1451,3.263511031,23.30654254,0.6680633822,0.3469000558,F5IVs,17.06351312,1
1452,8.102216039,2.784522736,0.7848520168,0.2472191032,A6III,15.41331798,0
1453,8.737009241,1.497488923,1.906710531,0.04389842041,A6IV,15.59204997,1
1454,3.033678873,19.97672974,0.8147416294,0.4188400516,F3/F5V,17.29071735,1
1455,1.064220896,5.202658984,0.5376397725,-0.08274061903,K3III+B2V,11.06670964,1
1456,9.052142446,3.447201533,1.45345177,1.25352119,G8/K0III/IV,16.2099255,1
1457,1.170621716,1.922343983,0.6617190156,1.280109387,F8Ia,11.04718614,0
1458,7.824323134,4.383886788,1.296564145,0.4234384986,F3V,17.02185992,1
1459,9.674074817,11.38125545,1.689008406,0.7359099335,G8/K0V,19.96487848,1
1460,7.686651624,3.077340766,0.7343811846,0.2125033679,A1/A2IV/V,15.46149065,1
1461,-0.05548110471,1.811232782,0.5343733422,1.536061294,K3/K4II,12.68630921,0
1462,8.580025013,2.431697875,1.421329693,0.9969721518,K0III,16.39019097,0
1463,8.070048627,3.814428941,1.041660366,0.08850291045,B9V,16.73489746,1
1464,9.537225859,0.3521312022,1.205531032,1.390174228,K2III,14.61528829,0
1465,8.990238298,6.799472079,1.6957041,0.03593195165,B9.5V,16.76294226,1
1466,9.18342221,1.605762348,0.7927964229,0.9983924681,K0III,15.27493764,0
1467,8.320898715,2.330484561,1.137078051,1.09750948,K1III,15.4605587,0
1468,8.744571516,4.223471951,0.6513003716,0.2171015457,G5IVvar,16.06638553,1
1469,7.056957304,3.018338578,0.4075172484,0.482581629,G2III+...,13.4545736,0
1470,8.465265515,14.32594,1.148842169,0.7033656515,G3/G5Vw...,21.11033692,1
1471,7.168866982,34.36146086,0.9179128753,0.5091914415,F6IV-V,19.47809074,1
1472,7.10578509,2.019923864,0.7942844455,-0.1138296565,B5III,13.38873901,0
1473,7.949309795,-0.9080633177,0.7280647845,0.558263473,O9II:,7.699130651,0
1474,6.682301951,2.481166488,0.7516058168,-0.1039018247,B0.5IV,13.37164243,1
1475,8.294683607,1.30972546,0.8803209964,1.14580017,K0III,14.45727574,0
1476,8.557605084,6.973634598,0.9070162308,0.4673278315,A8/A9IV,17.19730225,1
1477,3.964453421,24.92067614,0.4587897747,0.4608601014,F2V,17.92568085,1
1478,8.155827145,5.712366411,1.125670733,0.2351827831,A9V,18.21741697,1
1479,8.073433962,7.52739832,0.8870624102,1.130393729,B8II/III,16.70287576,0
1480,9.731676723,7.423129035,1.26208044,0.4977303742,F5V,19.25109718,1
1481,7.756550858,10.34731968,0.9345185051,0.6898680051,F3V,17.74593589,1
1482,8.19985695,3.769742989,1.862977896,-0.1776429635,K0IV/V,16.31539657,1
1483,5.434043522,20.6717384,0.6728693025,0.4759213382,F6V,18.25496061,1
1484,9.487847953,2.027210423,1.041526567,1.038492905,K0III,15.31347386,0
1485,3.590922773,4.706039974,1.013141203,1.168579566,K1III,15.35327513,0
1486,9.365871056,1.648662552,1.264832839,1.076011894,K0III,15.47161423,0
1487,8.848266902,7.290718942,1.18828325,0.05007758078,A1V,17.19389072,1
1488,8.935370246,2.837547679,1.115471,1.068393153,K2/K3III,15.44114912,0
1489,9.007700736,0.8465555101,1.660358112,1.216667065,K1III,13.50329327,0
1490,2.586481731,0.2925981389,0.6493047764,0.5855554151,F0Ib,9.813458711,0
1491,4.036782446,18.86750943,0.5938224155,0.06913672505,G9V,16.15441017,1
1492,8.327891716,3.440545595,0.9498969236,0.9427971969,K0III,17.03741481,0
1493,7.267981351,11.46226284,0.6247880523,0.3007573952,A3III,16.88953986,0
1494,9.047286514,1.037015127,0.9893419294,0.1915528032,O9Iab:,14.85697578,0
1495,9.105120734,11.11231824,1.667712747,0.4829968112,F7V+...,21.23395833,1
1496,9.013225049,4.024946915,1.075461669,0.6636817911,F3/F5Vw,20.73787933,1
1497,8.154234916,2.455606361,0.4009018655,1.529220002,K2III,15.2352072,0
1498,8.721554092,1.235122647,0.9728241574,-0.09052837336,B1Vn,15.95287952,1
1499,6.524818822,1.178528473,0.630907,0.2541379891,B9III,12.9624746,0
1500,9.079086854,0.3408264184,1.260317738,1.571098988,K2III,14.05078789,0
1501,7.110958211,8.889106598,0.6224354478,1.054385378,G8III/IV,16.60971378,1
1502,7.512478699,4.370241974,1.06312715,0.5357198887,F5V,16.01859718,1
1503,9.323724451,5.213056826,1.369015952,0.4718974804,F5V,18.09750152,1
1504,7.436087843,18.14755875,0.7869312723,0.6473279982,G8IV,17.33105904,1
1505,8.397296201,4.059451859,0.8061819099,0.4803512374,F0III,17.26232719,0
1506,6.633628847,4.009889253,0.9096780318,1.022337973,K1III,14.96723494,0
1507,7.045816147,1.518488097,0.7133578133,-0.02719955979,B2V + B2V,13.3545033,1
1508,8.861164926,2.356455031,0.9057007277,1.074123391,K3III,14.97988452,0
1509,7.899585844,3.093806215,0.6531620176,0.1769718935,B9III/IV,14.44930817,1
1510,8.053517076,3.540251312,0.7884598565,1.071827803,K1III,16.65751923,0
1511,7.792096627,4.618013084,1.179773314,1.469466041,K3III,17.03606066,0
1512,9.202178671,4.538715252,1.865181767,0.8985867507,A2V,18.1914694,1
1513,6.979945754,24.40468403,0.8655724272,0.7308482464,K1VCN...,19.55782392,1
1514,8.401819669,7.436359188,0.8779244886,0.4123685028,F0V,16.98027034,1
1515,6.73456656,16.11636671,0.5879381608,1.037924715,G8V,22.38903796,1
1516,7.252207247,15.19929554,0.8420983887,0.7397917882,F8V,19.67240776,1
1517,9.410003843,8.098819857,1.057440566,0.5255266538,F7V,18.15705109,1
1518,8.403006205,2.442479958,1.413154961,0.9285913921,B8III,14.90731879,0
1519,8.095070954,1.921548823,0.9962141089,0.2412504395,F0III/IV,17.20959427,1
1520,8.544638513,5.81735102,0.9953170122,0.3938466311,F0V,17.87522283,1
1521,8.701935079,1.680247372,0.8998128131,1.111078253,K2III,14.41091722,0
1522,0.9043784422,10.93146518,0.7027373261,0.2929581957,K7V,15.44697804,1
1523,8.153800832,3.973897188,1.429596366,0.2414129472,A0V,16.43769923,1
1524,8.766439655,5.799620572,1.077577127,0.3925912207,F5V,17.95273074,1
1525,9.348723366,20.72049048,0.9441162993,0.7481750946,K1III,19.54722801,0
1526,9.700088518,5.446037429,1.176485589,0.9522346812,G8V,17.46311699,1
1527,8.376248649,3.553464869,1.159313614,1.288955481,K1III,16.60536547,0
1528,7.844456295,2.53767518,0.9090990678,1.366109457,K0III,15.20342678,0
1529,3.493244302,20.57618423,1.083912754,0.9886583194,G8III,14.32127601,0
1530,6.933244818,6.136985781,1.413696801,1.152951074,K1III,17.20767045,0
1531,7.109786813,9.514300825,0.8730100017,1.071449182,K0III,16.019576,0
1532,9.27752249,1.376675215,1.395824384,1.14590425,K0III,16.00591469,0
1533,8.913978747,1.427770749,1.046981036,1.099070524,K0III,13.40419002,0
1534,8.524861437,5.916618432,1.073068484,0.5198205457,F5V,18.5599879,1
1535,5.912168298,26.24286049,0.8986943412,0.3945314865,F8V,18.10998187,1
1536,7.58781713,4.020803428,1.231717224,1.224551627,K5III,16.20261184,0
1537,8.295547946,2.122406879,1.184316572,-0.003992876537,B8V,15.48939301,1
1538,7.722806726,6.63461934,1.137736166,0.1190019445,A7V,18.20967274,1
1539,8.725994419,16.96336637,0.8390292482,0.7290396852,G3V,17.52912573,1
1540,7.580177058,6.094080645,0.9546788513,0.2997921624,A3III,16.71246648,0
1541,8.216350388,9.511389033,1.078403071,0.04009842285,B7III,16.56247246,0
1542,7.299581818,3.099641254,0.8625146678,0.8902044041,A7:V+...,14.80366807,1
1543,7.920276754,8.584448153,1.125882496,0.5271859989,F3V,18.01178488,1
1544,7.920652308,3.859700121,0.6545353074,-0.005210736809,B6V,15.7980398,1
1545,7.586676088,9.103898843,1.14689232,0.5113541168,F4IV,17.38093013,1
1546,3.407158904,3.263792711,0.6374627939,0.04503807029,B2/B3V,13.89583436,1
1547,1.717759065,19.64229047,0.4044859114,0.03477236512,A1V,15.90841545,1
1548,9.116364519,4.97695099,1.34613248,0.8617788624,A3V,17.56627193,1
1549,9.081467899,5.538111089,1.80622538,0.6272540112,G1:V+...,17.32029331,1
1550,7.547023952,3.809896444,1.070035334,1.389793843,K1III,15.21252856,0
1551,8.796166354,4.040731047,1.047312997,1.106269061,K0III,16.68553481,0
1552,7.973062967,3.589264019,0.8977741633,0.5205344529,F5V,16.20241924,1
1553,3.065435601,1.276851674,0.6593656148,0.510449769,B3Ia,7.794257408,0
1554,7.686365805,2.31240756,0.9567536958,1.468162173,M2III,14.38550909,0
1555,6.947728041,9.007394662,0.604534857,0.1376705232,A2V,16.23822993,1
1556,7.947486886,5.101245254,0.861328721,0.4232819899,F0/F2III/IV,16.0450627,1
1557,9.280772356,-0.02676936755,1.362818179,0.9777258458,G6IIIp...,10.66960033,0
1558,6.887840513,1.879557893,1.005741088,1.359993884,K5III,13.59223551,0
1559,8.025626612,11.81214697,1.139284182,0.6140295723,G3V,18.2293386,1
1560,8.680850079,8.6413692,1.677872894,0.5390670585,F2V,18.77230725,1
1561,4.006916469,5.471819736,0.5267546369,1.202392887,K5III:,14.69792177,0
1562,8.80305312,2.518585335,1.474802498,0.2056872429,B1II,16.64893934,0
1563,9.057435654,4.186117476,1.012130598,-0.1262733414,A0V,16.70309731,1
1564,7.358937052,4.12784401,1.285713349,1.11472031,G8III,16.02624376,0
1565,8.700975403,0.1746842146,1.249880298,0.9651479838,K0III,12.18636221,0
1566,8.526851633,4.299931509,1.126014198,0.6461406813,G3V,16.91713505,1
1567,9.357026245,0.7326657794,0.9756021669,1.436206129,K2III,14.64717449,0
1568,7.75433691,9.915793764,1.102942356,0.4951304758,F5V,17.72598704,1
1569,7.251277778,5.738033205,0.9546405462,1.241244793,K0III,16.78217601,0
1570,4.571853642,1.464318412,0.6971816502,1.060677829,F8/G0Ib,11.95256436,0
1571,8.343979069,3.263054719,1.038412792,0.380775757,F5IV/V,15.99047553,1
1572,8.496196558,1.707380435,1.226874428,1.279911425,K2III,15.80008648,0
1573,8.780041365,1.961387566,1.019736982,0.04373438077,B9V,14.94641562,1
1574,8.089450456,3.426638911,1.254606126,0.6096392331,F0III,16.50353148,0
1575,9.38211373,5.790190113,1.542084497,0.5365399078,F2V,18.50537799,1
1576,7.360814969,9.874063215,0.71681304,0.09558953555,A3V,16.36720213,1
1577,8.447432486,3.557279799,1.08817434,0.2740884848,A3IV/V,15.87102866,1
1578,7.365398151,7.821530857,0.8232033357,1.055181987,K0III,16.54285837,0
1579,7.669411985,3.216865961,1.087292828,-0.05359645752,B8/B9Ib/II,15.70113072,0
1580,8.67658837,5.490273276,0.9800885136,0.4053168698,F6/F7IV/V,17.25743121,1
1581,8.907406191,3.558018979,0.9451796209,1.628544389,M4II,16.90963669,0
1582,8.398400868,2.175723345,0.831755592,1.307271414,M2/M3III,14.46547522,0
1583,8.665544351,8.599942905,1.064920992,0.4624618511,F7V,17.66343323,1
1584,9.149550613,0.8180469487,1.184848763,0.06843897415,B1Iabn,13.91879495,0
1585,9.443780316,6.791484636,1.987340493,0.6415898908,F7V,18.38221088,1
1586,6.723466454,8.570064592,0.741748445,0.5673667767,G0V,19.52122649,1
1587,8.522186522,10.97412835,1.478048024,0.7096545022,G6/G8V,19.69785453,1
1588,9.00551748,2.272049858,1.028079547,0.460318146,F0V,14.81875854,1
1589,6.281993859,2.813677333,0.9155454037,1.195447315,K0III,14.44204418,0
1590,7.177640455,1.377861194,1.177412957,0.9311275403,G0Ib,13.9196395,0
1591,7.975448308,4.29813796,0.7166244679,1.226938787,K0III,15.30908153,0
1592,3.382051596,3.628822421,0.6534959202,0.01143590037,B2Ib,12.4732325,0
1593,7.739128668,2.354639076,1.158476391,1.114858588,K3III,15.69279079,0
1594,9.10232474,6.296544782,1.26985733,0.7463665273,K1/K2IV,18.41053425,1
1595,4.927772073,11.57091034,0.7977340775,1.208867775,K1III,17.14674118,0
1596,9.831758931,2.473580595,1.351318918,0.4797729894,F0V,16.58447452,1
1597,6.562944984,6.738952051,1.126077965,0.4286481704,F0V,17.2068387,1
1598,8.023950825,7.010311609,1.016447775,0.9878232467,G8III,17.48325896,0
1599,8.453047867,7.507956865,0.9328710605,0.2127477584,A9V,16.90516077,1
1600,3.987869744,7.763373303,0.5743539039,1.146896554,K2III,15.99924845,0
1601,9.42983939,7.014459973,0.7583760527,0.6742770197,G3V,18.26677428,1
1602,8.687409587,8.821289435,1.37750033,0.3708815845,F0V,16.72421485,1
1603,8.057989066,3.101592996,1.047875051,0.940153472,K0III,14.45565502,0
1604,9.857440136,0.5245793306,0.8652009665,0.05332407663,F0V,13.27863684,1
1605,7.555422786,2.07223693,0.9912872986,1.061757244,K0III,14.21805318,0
1606,8.148478708,4.228106758,0.6968833128,-0.2379851927,A0V,16.55566292,1
1607,8.362008298,3.844416253,1.252537766,1.151897313,K2III,18.47308636,0
1608,1.695573217,7.635128652,0.4110207458,-0.01227152676,B5V,14.63393556,1
1609,8.627019012,8.485432063,1.375210212,0.9171653854,K1III/IV,17.90577248,1
1610,7.131544671,7.121390655,0.7366136433,1.060786722,G8III,17.41040997,0
1611,9.013149317,3.443406058,0.9979852548,0.4010430624,F3V,17.23599675,1
1612,6.915230755,4.010499865,1.043051845,0.1709245267,B9IV,15.025194,1
1613,8.375027137,-0.2149944703,1.26843125,1.577397919,K2III,11.19738132,0
1614,7.061014059,6.186087623,0.4847496515,0.04378848205,A1Vn...,16.88907662,1
1615,7.776922506,3.371854426,0.9636401738,1.459924556,K5III,15.52759295,0
1616,8.590940787,6.652580187,1.036074285,0.06501264635,A0V,17.54644805,1
1617,8.159990786,10.62932623,0.6448325872,0.7593510587,F3V,18.08095078,1
1618,1.387245312,2.671526159,0.4467329176,-0.07707572319,B1.5Vp,13.40260426,1
1619,7.794318486,4.031772602,0.961086583,0.05520867982,A0V,17.13938722,1
1620,8.991642741,1.079211605,1.53237362,0.4514502659,B6Ib/II,14.70154342,0
1621,4.138135419,6.013716462,0.6430375179,1.061338019,K4III,14.39900029,0
1622,8.709845584,0.6743155166,1.104029794,1.528707389,M3III,13.59252515,0
1623,9.742452012,3.984657598,1.60718646,1.013728568,K1III,16.57661781,0
1624,8.394203059,0.322923706,1.090784914,1.490215243,K4III,12.64125498,0
1625,9.692325463,1.278159731,0.9515477562,1.060610262,G8III/IV,14.52994993,1
1626,7.880472391,4.335721612,1.192125323,0.9059556103,G8III,16.28576601,0
1627,9.168305252,6.026594556,0.9654567598,0.3947888477,F0IIw...,18.4418886,0
1628,9.632485379,1.490073907,2.156363553,-0.0616797402,A0V:,16.4227533,1
1629,5.818976977,-0.1020402353,0.6760380058,0.3792717255,B2:IIIpshev,5.066362446,0
1630,8.856478667,3.236613288,0.9292685873,0.4963726454,A9V,18.12810885,1
1631,9.716300276,-0.04882855733,1.695525619,0.15114997,A1V,15.43793776,1
1632,7.218107387,11.98331894,1.047343828,0.4537676592,F3V,16.79906372,1
1633,7.992561082,-1.552107568,0.7696123925,0.09536542293,K0III/IV,12.63788102,1
1634,7.290387901,4.346401211,0.8869738894,1.097820996,G3/G5IV,15.14622268,1
1635,9.157669268,14.76604894,1.509268841,0.5675210471,F5V,18.8442178,1
1636,9.461985047,9.141888363,1.077813304,0.7183965414,G5V,21.07474935,1
1637,7.104191496,4.53214328,0.8960205231,1.208733242,K5III,15.35811182,0
1638,7.723589827,12.62993597,1.152194755,1.077854821,K1III,16.40115532,0
1639,8.58350664,3.872670841,1.886285932,1.178502258,K1III:,16.66798628,0
1640,8.538303652,0.3582911826,1.134877925,1.012361914,F2/F3II,9.745251791,0
1641,8.033348357,2.069271871,0.9114727398,0.3714214996,B2Vne,15.76856243,1
1642,4.013324571,9.678691318,0.5666902162,0.2010193756,A8III/IV,15.76911102,1
1643,2.92625348,1.926076086,0.7203063797,0.1817392559,B2V,12.46071246,1
1644,8.558459359,-0.02047315066,0.9196361287,1.267196609,K2III,11.98334504,0
1645,6.502980186,6.186358513,0.9638968541,1.141433265,K0III,16.25142051,0
1646,7.507558188,0.3480077486,0.9611074182,-0.06032997512,B2III,11.82873192,0
1647,8.220554013,4.343526009,1.160502154,0.4915813416,F3V,16.19233793,1
1648,9.336459023,3.030477288,1.240040369,1.1514188,K1III,16.63609872,0
1649,7.326432449,-1.162587558,0.9998823559,1.093489019,G8Ib/II,8.271072032,0
1650,2.265908595,8.69059684,0.4538726812,0.9177533364,G8III,15.23277962,0
1651,8.268799018,1.913077648,0.5549508396,1.201518982,K3III,15.65707735,0
1652,7.319068863,9.278931298,1.334744941,0.4110759331,F3V,18.24820872,1
1653,8.824429223,8.510814652,1.272788368,0.331187894,A7V,17.06009887,1
1654,7.749147883,3.794550209,0.8211317968,1.136586802,K1III,16.06672465,0
1655,-0.1301365547,4.292637055,0.406390231,1.653442847,K3II,11.47100998,0
