,Vmag,Plx,e_Plx,B-V,SpType,Amag,TargetClass
1891,6.229029352,2.874597898,0.7341866025,0.9577008887,K1III + F/G,14.07873644,-0.00013582352647698622
1892,8.345482213,5.53370274,0.8495827637,0.4328333468,F6V,19.92359174,1.0000376617029934
1893,7.621424677,2.043050614,0.8714119869,1.191634969,K4III,14.19116221,-0.0006005816807084007
1894,9.556576394,30.68256263,1.323326574,0.8673091885,K2/K3V,23.93760991,1.003592235046534
1895,6.511061254,4.642500466,0.6293500467,1.043468951,G8III,14.67767283,0.0001323427157301425
1896,8.036429083,1.210352565,0.6566238149,1.26062047,K2III,14.0999637,-0.0006440064604826899
1897,9.095122353,1.162434453,0.9533485009,1.178175609,G8III,14.40731557,0.0005382641167290535
1898,8.038048007,3.4376658,1.287425787,0.9582434541,K0III,15.82469476,0.001382074536652474
1899,7.486590817,5.250630863,0.8780091967,1.247784473,K2/K3III,16.97874429,0.00014972413701149683
1900,9.031853166,8.530652775,1.514183182,0.8964912813,G6V,18.05243824,0.9977350279330628
1901,8.383304241,3.286372405,0.7124051296,0.01753263887,A0V,16.72689043,0.9999838903915962
1902,7.616246625,2.370041936,0.9075043191,1.549888083,K5III,14.44527589,-0.0027737358581131186
1903,6.44367649,3.197770955,0.8439688363,1.332883624,K5III,14.28989484,-0.002211583252121177
1904,7.820201965,3.778881533,1.729687763,0.04437507218,B6Vwp...,17.03146068,0.9987562404876703
1905,8.969090189,17.03797933,1.164774129,0.8643234347,G5V,19.93226587,1.0000391240215472
1906,8.517075134,9.513642748,1.900168409,0.5062596928,F3V,18.77571786,0.9992871989042946
1907,7.03187979,19.04285776,0.9941378293,0.8526737132,K0V SB,19.64183057,0.998908987367843
1908,7.586398268,15.84797257,0.9714339655,1.031255664,K0III,16.28818374,0.0030225937612403317
1909,1.854595611,39.61263326,0.5330128653,0.0214463636,A4IVs,15.26714609,1.000339225529063
1910,8.179707366,13.7258408,0.715891911,0.5183619428,G3V,19.11349089,1.000802440855283
1911,8.27792655,2.497290297,1.080600821,1.346465406,K2III,15.0555182,-0.0009161618870080749
1912,6.551468837,38.27818327,0.9045716079,0.7653844679,K1V,20.20777274,1.002363709431718
1913,8.79880923,7.148880197,0.9668909465,1.289816407,K3III,17.79778213,0.0014110137648266814
1914,2.829374757,7.749986968,0.8135920306,1.333565749,K5III,15.2372494,-0.004206434374646221
1915,9.562166316,4.897081636,1.421281412,0.8789188689,G8V,18.25361279,0.9978103657462496
1916,6.190766508,8.436914975,1.062531204,1.046726259,K0III,16.93689956,0.0006333316430507024
1917,8.060647674,5.471146116,1.122907232,0.493233338,A2V+...,17.61268114,0.9987206332012324
1918,8.235993215,3.169636944,0.9845687894,0.8802420524,G8III,17.29830955,0.0025811334694217426
1919,8.764724766,1.966000574,1.055127517,0.3057105767,B2Ve,15.52952357,0.9989981284817074
1920,8.442843667,4.400706277,0.9204828618,0.4675196727,F0V,17.25514202,0.9990680978125105
1921,6.979716421,16.50614952,1.055607775,0.3675237977,F6V,19.30271154,1.0006195100636985
1922,9.171558448,0.3476300659,1.559115143,0.4247491316,G5IIIm,13.0600609,0.0035736408700268556
1923,6.823146,5.39272039,0.9561881164,0.9866341215,K0III,15.82077685,0.0008309732059302557
1924,9.283236707,3.156274709,1.376516421,0.4510788454,F0V,18.91350484,0.9996241061249165
1925,9.285831504,4.809476805,1.302143154,0.5610662559,G3V,17.03749682,0.9990185067948137
1926,7.135014964,4.325842725,1.10273831,0.9947390955,K0III,15.55426297,0.0006690647268656828
1927,5.043573561,0.564577509,0.4179015546,1.641385894,K3Ib,10.85255666,-0.006237567156079384
1928,9.738970315,7.683666691,1.718494369,0.1934139002,F2V,17.13250024,1.0008452191084019
1929,10.50616314,35.01011769,2.408591444,1.560396848,M1V:e...,23.22928801,0.9997149237332776
1930,8.380496959,2.474081355,1.304032587,0.6004395489,F5V,16.5249655,0.99756972823839
1931,6.553969563,1.079470523,0.8236148883,-0.1010674381,B5II/III,12.11833868,0.0026311226212394285
1932,7.760792271,13.62707921,1.472366124,0.3366741968,F3V,17.45441649,1.0000720167263415
1933,6.925849317,6.93491456,0.9285367882,0.01718802938,A7V,16.64918444,0.9991586113399697
1934,7.01771252,5.343612676,0.748522539,0.5848321303,A8IV,16.09871609,0.9973838950670637
1935,7.022991226,2.810956551,0.6205279187,1.318796868,K5III,14.35267424,-0.0014883508565795645
1936,7.49122436,2.071166859,0.820862974,0.9755956847,F5III,14.44917934,0.0006889687394872601
1937,7.133565318,10.43230726,0.7338143676,0.8572660552,G8IV,16.62885826,0.9970488657405411
1938,9.290076822,3.411846843,0.9179783634,0.3730851711,A8/F0V + (F),16.25163903,0.9997397575807334
1939,8.675941217,3.986051654,1.05717778,0.6424365239,F5V,16.89962093,0.9981742454694188
1940,7.046480772,3.374607934,0.5987051865,0.1069080446,B8V,15.64519734,0.9986968817162839
1941,8.816311664,3.389487404,1.101678396,0.05518497426,A0V,16.50194577,0.9999567350890325
1942,7.189359157,12.01459306,0.695677879,1.081774223,K3III-IV,17.20164703,0.9962388793022613
1943,9.328650851,17.28476247,2.073679975,0.3668222157,F2V,17.91915783,1.0014353419473878
1944,8.102761363,39.51776123,1.037105419,0.8960225022,K2V,23.32921453,1.0037867031439442
1945,8.626005245,3.644437001,1.073397496,0.9981038988,K0III,18.10084476,0.0024274977548743148
1946,7.824426661,0.5290715111,1.232524636,1.513828806,K3III,8.831109322,-0.004346605837407779
1947,9.266956259,-0.3259569671,1.580236199,1.079607975,G8III,7.728912835,-0.001181935613318916
1948,8.952269919,3.763127745,1.311853881,0.6863819925,F5V,16.03385401,0.9977022315034426
1949,9.053374693,2.482541406,1.578582605,0.4014007671,A7/A8II/III,17.42471873,0.004973885991202006
1950,9.081434136,2.578054626,1.290197607,1.03654197,G8IV,15.91978668,0.9956716538197604
1951,7.112889672,1.426007141,1.320145227,1.021088888,K0III,13.79188036,-0.0006096600014329807
1952,6.687819319,4.529896637,0.9130625831,0.002490330552,A2V,15.87601611,0.9983800376293797
1953,8.866105966,1.912127153,1.490609181,0.3064925503,F0V,14.94956083,0.9985333065301666
1954,8.569489418,5.464988651,1.118437399,0.8376471584,F0V,18.72979066,0.9977003519851161
1955,6.723811581,1.811352591,0.605314766,-0.007668402638,B3V,13.34795272,0.9976111121525909
1956,5.940467336,14.38415771,0.6178037468,0.4017702136,F5IV,16.5487153,0.9989994170180768
1957,7.717743901,1.695603368,0.7871325624,1.08785457,K1III,14.84104069,0.00028385042699303526
1958,9.108559263,0.6364216563,1.051515389,1.557408418,K3/K4III:,13.46990699,-0.0022392919572483067
1959,6.77149096,12.87242462,0.8699093895,0.06839253747,F2/F3IV:,16.88524542,1.0001176258429822
1960,7.986099417,1.328155646,0.8760156102,0.00238899175,B9V,14.40197484,0.99860238070558
1961,9.167233547,24.98642386,1.058018572,0.7567588165,G2V...,20.30144496,1.0022804581354936
1962,8.385061601,4.027931058,0.9588920992,0.6408556078,F5V,16.63847574,0.9979725298733413
1963,8.189658518,2.944431144,1.259590938,0.4537054896,G5V,15.57110116,0.9979551924848882
1964,8.23110672,2.751811435,2.04005236,1.07520763,G8III,16.30643383,0.00018246107973635077
1965,0.8165597515,28.65241342,0.6709007111,0.9227586202,G8III,16.21504636,0.0003895476850376956
1966,7.230208751,25.43455717,1.169203421,0.6749771215,G5V,19.69993115,1.0009217494864864
1967,4.612299069,10.67646984,0.8228809643,0.2416721097,A1V,15.5389753,0.9973859813097149
1968,8.694450696,2.246705741,0.9080633597,0.9473819894,G8III,16.1397371,0.002214828078980108
1969,8.263448319,4.238151737,1.292462114,0.4732859588,F0V,17.30248627,0.9985423335691299
1970,9.257590522,4.285523511,1.305362121,0.7300589019,G5V,18.3286156,0.9983862241264064
1971,6.991956761,5.742197822,0.9411541278,1.184002417,G8III,14.80018047,-0.0003822753528097441
1972,6.670842794,6.531924483,0.9609026451,0.06794525396,A8/A9IV,15.76625217,0.9986352012277038
1973,8.406923991,5.853970438,1.009450226,1.073948565,K1Vp,16.73755444,0.9958849815851866
1974,7.445746727,2.778275308,0.9129129864,1.244811539,K4III,15.36935825,-0.0006993391279786763
1975,8.494245722,17.92510845,1.711593756,0.9365778366,K0V,21.06310534,0.9991664406266304
1976,8.410254685,5.592091119,1.023435521,0.4803981437,G3IV,16.81777136,0.99898087791795
1977,8.782916888,-0.4658138645,0.9835271218,0.1122376958,B9IV,9.919824448,0.9977439810282259
1978,6.378806844,7.407396094,0.8758206178,0.5771746399,F3IV,17.5203796,0.9974631494455791
1979,8.947240176,1.540613343,1.009596906,1.081025348,G8III,14.87814542,0.0011264906408633244
1980,9.087212639,2.237635524,1.318607449,1.217803648,K2III,16.89787795,0.0007476330978095853
1981,8.035320951,5.612519012,0.9778679571,0.6707707137,G1V,18.07502469,0.9981291720162672
1982,7.954295089,3.004616118,0.9330177979,-0.1293117496,A0V,14.65501045,0.9985091423621026
1983,6.359417637,18.92919775,0.7241871542,0.7493024329,F3V,18.44110265,0.9988406045010063
1984,6.528388589,9.314842427,0.906888641,0.5723999879,F7V,16.92815781,0.9977492366359142
1985,8.397206205,11.57916205,1.387737438,0.4712031392,F5V,18.61037273,1.000103153104354
1986,7.152618933,-0.5717782784,0.8507988878,-0.08123362295,B1Vn...,9.656230391,0.9962944241027448
1987,8.632242758,3.780154138,1.231060876,0.02232958565,A3III,17.36253164,0.005960729110171795
1988,9.470433082,8.114299402,1.108546318,0.6604627821,G3V,19.13818771,0.9999255608536087
1989,4.285718579,11.66583903,0.6756423466,0.8303008496,G8III,15.93715187,0.0009208200644576393
1990,7.459900848,1.473850197,1.003670376,1.249156494,K1III,14.27698475,-0.0012795479611001901
1991,7.975071744,3.78359266,1.011482767,1.255981756,K1III,16.46670018,1.6534133361133397e-05
1992,9.267074397,1.883736988,0.7957875685,0.2613217651,F0V,15.55488396,0.9997779589483243
1993,9.268321403,10.71484481,1.097577425,0.7129414873,K0V,21.51174878,1.0005112942081147
1994,7.405795443,11.2133333,0.887445374,0.4182278873,F8V,18.1657567,0.9997828981374499
1995,9.599427227,-0.2422514588,0.9919602459,0.9475140443,B3II/III,9.36218044,0.000813428265392007
1996,8.371113244,12.6660383,0.7793537505,1.046366949,G8IV,19.24585111,0.9979626604665472
1997,6.961917045,3.001781848,0.4209048029,1.437429315,K3III,15.40479752,-0.0018153627398173723
1998,8.712237897,5.779206897,1.447008471,0.4505015182,F0V,17.95915007,0.99928495449369
1999,7.431389224,7.946700526,0.6518752023,0.1132204937,A3V,16.96031629,1.0000352830284456
2000,8.470105801,6.875917023,1.17760824,0.8402853133,K2III,17.22817722,0.0034132908023375504
2001,8.910996657,5.452940721,1.297322399,0.5373153221,F2II/III,17.78003454,0.00511061401834231
2002,7.940940452,3.64599992,1.177408386,1.253199468,K5III,15.77856218,-0.0003369127596775827
2003,6.631628836,7.21755228,0.7962699882,0.9657589661,G8III-IV,15.7837412,0.995227148219817
2004,7.754363588,12.2078926,1.336196954,0.4874333932,F5V,18.38122518,0.9995937785637782
2005,8.710928891,8.914033194,1.198231152,0.07704027552,A0V,17.55752144,1.0009395377305708
2006,9.220573292,0.08950270042,1.249977657,0.3064252058,B8IIp: (Si),11.03420688,0.003784769355359994
2007,7.8580376,5.972155296,0.9602718557,0.5030733486,F0IV,16.466298,0.9984572982158311
2008,6.776673758,4.120129608,0.7601148636,1.30626212,K5III,14.8244793,-0.0014101159976490927
2009,7.777719486,5.989298606,1.0885088,0.07029113348,A9III,16.43647073,0.005513479815926957
2010,8.79757723,2.4441745,1.150912082,1.23751442,K2III,16.30502907,0.00042654793497986056
2011,8.696759532,11.87176871,1.045527285,0.6447916044,G5III,18.06896322,0.005774251740996579
2012,9.059276822,4.324063043,1.004966807,0.1447535872,A0V,17.81499413,1.000636987059826
2013,7.644664814,5.760023154,1.028984987,0.9983191198,K1III,15.77953331,0.0014289827779219698
2014,7.755080749,3.935802154,0.6932227206,0.08942060017,A0V,16.24621565,0.9994555731790069
2015,8.896433355,33.42017198,0.8372678174,1.11071953,M3V:,24.79841981,1.0027381125564179
2016,8.581859567,1.768842438,1.329924573,1.107678608,K0III,14.7501343,0.0003799125537656029
2017,7.610412614,8.11197422,1.012539746,0.48934665,F3IV,18.18690216,0.9990390371141339
2018,3.359692399,5.04953251,0.5817734802,-0.0467667374,B1III,11.7477655,0.0009195419709395062
2019,9.337213496,0.377931648,1.178370408,0.08815246382,B0.5III,11.13453167,0.004488999685289124
2020,7.92232108,0.9103797076,0.7651368234,0.387946684,A8/A9III/IV,14.83389616,0.9979283858389261
2021,8.240565748,0.1165861122,1.223726801,1.505007244,K3III,10.96721921,-0.003479218926484466
2022,4.601817343,10.18329486,0.7525548243,0.8662158291,K0III-IV,16.35394196,0.9947731313351376
2023,8.209580606,3.206290595,0.5966648713,1.191294177,K1IICN...,16.80465306,0.0009723890078519337
2024,8.321089562,3.909834822,0.943244949,0.05873807356,A0V,16.22741766,0.99970657760119
2025,8.425873773,8.300160263,0.8484993572,0.4255732877,F5V,18.03968701,1.000125765184858
2026,8.101880256,7.367754794,0.8315697016,0.4661367932,F5V,18.36728115,0.9996325058867412
2027,7.947221177,18.31507275,0.9262560026,0.6678823631,G2IVws,19.34069312,1.0005150820662017
2028,7.98814815,9.121093479,0.9482446223,1.113996848,K2III,16.60601909,0.001859624432635613
2029,9.431987185,8.065988836,1.686146359,0.7705943505,G3V,19.65642571,0.9989191425005921
2030,8.182342639,13.06232,1.163696799,0.6010474549,F7V,19.64709327,1.0000365359898038
2031,9.179020886,6.533378166,0.9146084937,0.05294512307,F0V,17.80583581,1.0012648136208737
2032,5.177203304,41.55433591,0.8452389611,0.7662623934,G3V...,18.65883251,1.0014298475429144
2033,7.22952112,5.05138162,0.7505237357,1.018704937,G8III,16.31173563,0.0012327617006962905
2034,7.631399505,1.069665872,0.8478717097,-0.1268334192,B9II/III,12.96545259,0.003598363316724676
2035,8.972211303,12.34591306,1.230371466,0.5043618883,G3V,18.34222447,1.0006392765016852
2036,5.778709641,2.973731709,0.604526047,-0.09043264029,B7/B8II/III,13.83403058,0.0029582957556724084
2037,9.002814456,14.75573401,0.898987598,0.7311323507,G5V,19.18980988,1.0004692977843181
2038,8.796880828,6.226263707,0.9572377881,0.4497455147,G0V,17.78789834,0.999833825745435
2039,6.833182469,0.1248989249,0.8043361604,0.06378933319,O9IV-V,11.19663913,0.9967375917564358
2040,9.000457469,4.615800605,1.292187154,0.4507660258,F2V,18.41894995,0.999585380543708
2041,8.561538785,4.824195732,1.332230916,0.3599795386,F0V,16.66043114,0.999140005750457
2042,8.248492614,4.985183661,1.133660144,0.1102357144,F3V,17.74528646,0.9999863082064556
2043,8.833294847,4.284909684,1.17129581,0.9348758245,G3IV/V,17.53184314,0.9968387036023413
2044,8.369468336,2.300700956,1.061290177,1.108230946,K0III,16.08325665,0.0008591942508117133
2045,9.608856136,-0.08817652455,1.042474089,1.091950177,K0/K1III,12.22592438,0.0006608946519684843
2046,9.027499653,0.9159123815,1.10111428,0.3675402139,B2V(n),13.48847957,0.9982867922375821
2047,8.5441277,14.71772865,1.277842984,0.493110694,F3V,18.5084732,1.0007208342676304
2048,9.641949724,6.625716135,1.608864519,0.7645637349,G3V,19.72081694,0.9989748034699094
2049,7.435169426,3.51197394,0.9415326412,1.135926353,K0III,15.74718793,0.00014270116742088704
2050,8.292593764,1.89717185,1.204445191,1.056689812,G6III,15.62814162,0.0007937700787180049
2051,9.455459285,27.29325362,1.321892159,1.343126524,K5V,21.05808476,0.9994106738384266
2052,7.221901223,16.49520057,1.134140085,0.6661100598,G2V,19.96794355,0.9995889900950292
2053,9.307837337,13.63792076,1.266384082,0.6281146685,G3V,19.25487005,1.000743872386356
2054,7.529080432,7.163819171,0.8109777087,0.3616124908,A7/A8III/IV,17.65159089,0.9993782187706264
2055,8.109347799,0.9086249659,0.6425049486,1.237716138,K1III,13.5573482,-0.0006124976322359507
2056,8.941715407,2.154741567,0.9111999285,1.3135082,K1III,16.56921133,0.00031025545777697096
2057,8.495627791,2.328541734,1.426179946,0.06027045986,B8V,15.23167644,0.998908352585906
2058,8.081346811,2.328474354,1.47230687,1.185995671,G8III,16.78973761,-4.373415403404919e-05
2059,9.677362145,0.3103103265,1.199784478,1.072767189,K0III,10.8273508,0.00041064037271832396
2060,9.457158259,5.725277573,1.329718683,1.000402957,G8/K0V,17.62486622,0.9970949565611369
2061,7.838572507,18.0046529,1.392868285,0.8132447538,G5V,19.72127124,0.9992818270419815
2062,7.967500838,5.863805344,1.07913516,0.2027977697,A0V,17.04971437,0.9996150261446692
2063,8.442785562,2.511206939,1.001417913,1.602544683,M2III,15.3889417,-0.0022585966431690418
2064,7.347601901,3.035083402,0.5210601207,1.522293064,K2III,14.81575229,-0.00226811992434865
2065,7.774097249,1.446866505,1.241237544,1.330675397,K4III,15.28403012,-0.0014973445829361005
2066,6.436003086,8.549597342,0.55154595,0.2160382435,A3V,16.73660472,0.9991557782406064
2067,9.216546085,2.787091295,0.808282674,0.9406051907,G8III,15.54261985,0.0027191471846560534
2068,7.547708285,9.230623222,0.6312709037,0.8917159128,K0III,17.40984909,0.0032892036599282957
2069,8.72631081,0.844945955,0.7928212106,1.191146262,K2III,12.92613915,-0.00011745940848447862
2070,3.91910039,8.273025869,0.469672759,0.9360903508,K0III,15.96154061,-0.000339232047038389
2071,9.360462843,5.108651565,0.990814376,1.240299012,K2III,16.6978203,0.001555872899752238
2072,9.645632627,10.5963751,1.245192088,0.6029688626,G3V,19.36044772,1.0006919549351805
2073,9.482699498,4.480792954,1.284589651,0.4001963367,F2V,17.60415465,0.9999726694677209
2074,9.359254605,2.597496175,1.078182742,0.4947231403,F2V,18.55794421,0.9995925924391438
2075,8.355325611,4.714050967,1.106702821,0.8783680094,G8III/IV,16.02692234,0.9965198177650151
2076,8.36978396,2.398252569,1.250378202,0.2333423175,F0V,16.75257336,0.9990765434012331
2077,8.026738102,2.65540367,1.158786863,1.017153582,K3IV,14.71477367,0.9947457151538023
2078,7.200507558,8.912054648,1.014565365,0.1297130598,A9III,15.45903575,0.005283996925072414
2079,7.258956672,2.402928404,0.7569128526,0.3999202675,F5Ib,14.37546496,0.0034730932125221154
2080,7.699304266,8.600116114,1.204781757,0.5275632826,F3V,18.27988382,0.998872210583707
2081,5.709340104,15.70604324,0.6792057855,0.1899710791,G0III-IV,15.82811052,0.999448785921606
2082,9.071338691,0.8749207545,1.147962451,0.2062846053,B8/B9III/IV,14.2251601,0.9989464336530646
2083,6.987740867,13.78706112,1.152738912,0.8920015651,K0IV,18.31734671,0.9973205513930427
2084,8.966725424,7.323514309,1.26160455,0.4155656749,F0V,17.91372322,1.0000483370598965
2085,7.619152548,10.08428807,0.5435915003,0.3560845654,A7V,16.50889291,0.9999140859403568
2086,8.88580834,2.773597051,1.201540659,1.090291977,K1III,15.13698486,0.001112476228840691
2087,9.352229879,6.660365206,1.048140797,0.4600065245,F2V,18.57672361,1.0004346419392927
2088,7.712627829,1.678176445,0.6736000668,0.9813984924,G0Ib,13.22527729,0.0006072044414832885
2089,8.733928591,3.264180097,1.235173134,1.137602961,K0III,16.47922235,0.0010831817178862911
2090,8.054488773,3.555636548,0.9514619663,0.5090440636,F0V,15.07425219,0.9978626790521721
2091,7.920661861,-0.1683029162,0.896267699,1.826192325,K4III,11.43856132,-0.005476054870036138
2092,8.522605425,1.812821909,1.529255162,1.245450567,K3III,13.97144217,-0.0008711099335638824
2093,7.161187938,5.386123847,1.08280304,0.8858691866,G8III/IV,16.77445454,0.9958029915991863
2094,9.180158085,12.5206043,1.340675685,0.7708295189,G8V,19.65825846,0.9997543920051984
2095,8.868975281,8.603359444,0.9289644257,0.4533685305,G2V,18.70794424,1.0005209193410964
2096,7.376754379,2.334538418,0.8220496396,-0.05130934605,B5V,13.73491451,0.9980664781882033
2097,8.946238296,2.283632809,0.9364018322,0.9551928073,G8III,16.30269197,0.0023994455173249256
2098,8.48006524,17.44237294,1.135259609,0.917563534,G3V,19.29074397,0.9992702645913519
2099,7.018226293,6.525967016,0.6579233887,0.2490962709,A6III,16.08996995,0.004966489495018877
2100,9.689249497,3.868951413,1.149505664,0.4333817134,F2V,18.14435347,1.000167402497293
2101,8.998788901,0.8326790473,1.446718105,1.374220554,M2III,13.41890527,-0.0015003707054728967
2102,7.682254552,2.994964367,0.7342852882,1.225246929,K0III-IV,15.0313805,0.9937305976623299
2103,7.752935127,23.196867,0.8752487478,0.5063895369,F6V,18.87781832,1.001854744963013
2104,8.543916246,3.533581969,1.442795229,0.9289948521,G8III,17.54020707,0.002265544654555859
2105,8.804162997,19.31995442,1.339767936,1.028752961,K3V,19.84531794,0.9991575114854379
2106,8.923593407,9.910452613,1.176841793,0.6628195598,G3V,19.14814861,0.9996955550384755
2107,7.885840385,1.684796595,1.207883167,0.4136376778,F3III,15.1152638,0.0035946146865901214
2108,9.089852675,12.8104487,0.9506286934,0.464037419,F3/F5V,19.14676655,1.001438759642534
2109,3.920531987,3.847228663,0.7400884349,1.656397768,M2III,13.81140676,-0.006292714810993774
2110,8.537804745,5.001648496,1.617338792,0.5760783102,G3V,17.99244541,0.9983080709119998
2111,8.371800279,6.281816637,0.8677010683,0.5645963424,F5V,17.77659913,0.9990612667667002
2112,7.92226374,6.403244576,1.062683679,0.4899950674,F5V,17.81081834,0.9988763475073003
2113,9.225701013,0.3222087364,1.319749694,0.9822696859,G8III,10.53288099,0.0003867725779051058
2114,6.181099701,6.993908279,0.7019680353,-0.02249716204,A0V,15.31251973,0.9983889024956735
2115,8.055959463,7.060060345,1.033048313,0.5340549426,G3V,17.54507935,0.9988608357164435
2116,7.363908827,2.356185261,0.8830734166,1.03744939,G8III,14.95472667,0.00033783316604526516
2117,8.253135655,1.621178448,0.9715579238,-0.03562758148,B9V,15.25281655,0.9989453401953877
2118,9.828106708,3.307207369,1.037259393,0.905093181,G5V,16.54581681,0.9975513705453745
2119,7.115056019,2.514506119,0.9500944925,1.074736844,K0III,13.8955944,-0.0003840185057340993
2120,8.641046417,18.25830187,1.193272027,0.9972055792,K0III,20.18749556,0.005249931183356214
2121,8.621864574,16.87346811,0.9792002542,0.6395755473,G0V,20.58110636,1.0012363078982212
2122,8.042476931,2.585555159,1.13999028,1.134727442,K0III,15.71081819,0.00031270687652608663
2123,7.438871127,0.726756228,0.9267789968,1.534084461,K5III,13.19622996,-0.0034135974903903355
2124,8.601559233,0.8051990982,1.006918775,-0.02282803151,K1/K2Vp...,13.09310857,0.9985578597338768
2125,8.912432332,-0.8875574929,1.585538967,0.7024211471,A9IV(m),11.86178445,0.9955490824974749
2126,6.151652498,5.004963437,0.877728553,0.4114681491,A7V,14.79831025,0.9969300707954464
2127,7.752742341,1.784346357,1.497964097,-0.07462956242,K7V,14.98885211,0.9979237003498967
2128,8.58183655,4.697404455,1.362439591,0.3847732043,A7IV/V,16.84822277,0.9990632227014815
2129,8.948184759,0.1711730432,0.8648107445,1.017960951,K0III,14.66147329,0.0013520577467194131
2130,7.887809733,21.8818653,0.85849808,0.7049390313,G8V,19.74978038,1.0010249396499376
2131,7.243835511,2.803068589,0.7236064422,1.059772193,K0III,14.88051028,0.00030644398778512013
2132,8.126144414,0.3232804278,1.24466294,1.324725326,K2III,13.68841877,-0.0017480763527683376
2133,5.264284616,4.391084764,0.8335016069,1.258568734,K5III,14.42300706,-0.00248993010156185
2134,8.387250119,2.297442445,1.031945452,0.9864692727,G8III/IV,14.93751554,0.9953343037818597
2135,8.573534713,2.997152482,1.585798341,1.072278803,K0III,16.04695086,0.0008724165164021163
2136,7.314792437,4.109318481,0.9552887606,1.260308933,K1III,15.58677248,-0.000669929889673946
2137,2.719216975,8.073447761,0.8047796357,-0.09143885375,B9IV: HgMn,15.16578927,0.9953987756820998
2138,4.387573561,9.268667972,0.4566931192,1.117193692,G9III,15.65929548,-0.0009096949852626926
2139,8.349928422,1.651287017,1.039613268,1.128096739,K1III,14.86378295,0.00033697915122026347
2140,8.300598612,2.309095842,1.268254695,0.7111192336,G8III,15.6173431,0.0027339701705339737
2141,6.793333843,0.9747589335,0.8303209091,1.118140304,M2III,12.361854,-0.0014312881151272905
2142,2.833356517,5.705351557,0.7923564801,0.1186293572,B2.5IV,14.15102475,0.995027384395479
2143,7.620290147,7.834897879,1.006100579,0.5457663546,A5IV:+...,17.51453895,0.9985900665221868
2144,8.346013845,6.343627733,0.601094221,0.9517726352,G9IIICN...,15.98986496,0.0028150735096762612
2145,8.583223339,1.386257494,1.937410716,0.1366429642,B7Vn,14.97682926,0.9982284716701452
2146,3.889814016,15.5828586,0.6625479578,-0.1654149931,B9IV-V,15.08136471,0.9973447560310467
2147,7.63425385,4.14723351,0.6366411923,1.042555756,K1III,15.47879201,0.0011786660981935755
2148,8.213697155,-1.996204753,0.9123587313,1.321322797,M2/M3III:,16.33870103,-0.0010820773258747385
2149,8.860861668,3.910548505,1.421231918,1.006467257,K0III,17.65932478,0.0021933867042024453
2150,7.707075096,16.66541127,1.085932771,0.6015316852,G0V,18.44401728,1.0000063793844627
2151,4.754792574,6.23730084,0.8241527196,0.3710771938,F3IV,16.30336633,0.9965461326281847
2152,7.742588356,2.547683293,0.8888137321,1.052177468,K1III,14.99580954,0.0006016744688544528
2153,8.255799045,12.30066983,0.9235559663,0.6286398385,F7V,20.48652826,1.0002625600519484
2154,7.360616831,4.676407265,0.9737684335,1.076222049,G8III,16.30584212,0.0007372150519418991
2155,8.994895603,1.781402571,0.9676896177,0.01668470837,A0V,16.05098682,0.9998459635160026
2156,7.94356394,5.962793825,2.081557809,0.2687102809,A2V,18.05080735,0.9987761291111035
2157,8.581858453,16.01430518,1.462489595,0.8552568059,G8/K0IV,18.45208184,0.9989659584271264
2158,8.062221964,1.970124011,1.212869499,1.235485421,K0III,14.42840392,-0.0007666178724398413
2159,3.020033196,2.456592846,0.6881323738,-0.1317015982,B9.5V,13.33752144,0.9942113426594712
2160,7.326246675,3.066339808,1.028366518,0.1965086651,A0/A1IV,15.63175762,0.9983350269243262
2161,7.061338586,3.125190382,0.6668459818,-0.05787904058,B5V,15.16411337,0.9984116829664328
2162,8.212611942,2.513891131,0.876034541,0.1542001562,A6III,15.46475579,0.0051615302123635175
2163,7.531869094,17.08353884,1.460607417,0.6260976142,G3V,19.340819,0.9996911664131051
2164,2.781907376,11.18614209,0.6674000392,1.053436363,K2III-IV,16.90455508,0.9925663444012514
2165,7.149066419,0.9487655382,1.021051371,1.133405345,K0III,12.56410931,-0.0013553519236751412
2166,8.590267139,1.489024051,1.120991145,1.207096992,M6IIIvar,14.90642827,-3.2585357524200573e-05
2167,8.580121197,1.487238428,1.553341128,1.426834016,M2III,14.38676806,-0.0019315808752034987
2168,8.533818544,12.50247714,1.34019807,0.712191935,G6V,19.08481674,0.9993825484765677
2169,7.813731072,2.73090503,0.7294673272,1.458604802,M2III,14.77844331,-0.0017217709994783654
2170,8.48205287,1.831949996,0.7750446143,1.293489187,K4III,15.24448228,-0.00020179354220982884
2171,7.31021594,3.621066618,0.503643552,0.06741588738,A0V,15.92969175,0.9991427099019367
2172,7.105645359,0.3696611536,0.6184573368,1.52060467,M3III,12.12228678,-0.0036464747655315004
2173,8.356721492,-1.549966331,0.7095468872,1.292579543,G8/K0III/IV,12.01404308,0.9924083629836752
2174,9.116602893,8.8995998,1.327520894,0.5406883228,F7V,19.39238279,1.0001999591081794
2175,9.25732569,10.77287658,1.165552165,0.7641397134,F8V,18.81433119,0.9995182599955534
2176,8.502851826,3.733110931,1.070187789,1.134796189,K2III,15.80497707,0.0009692147403302653
2177,8.511846457,12.8078542,0.9699420194,0.7320123479,G5V,19.58480238,0.9997701778331944
2178,6.66245842,0.9103478527,0.853790768,1.225970254,M2Ia/ab,10.15206689,-0.0027695167556947412
